CustomerID,Recency,Frequency,Monetary,Diversity,Cluster,Segment
16506,20,2,90.30000000000001,3,2,Potential Loyalists
16509,297,1,363.70000000000005,13,2,Lost / At Risk
16510,372,1,248.1,13,2,Lost / At Risk
16511,22,3,950.26,135,1,Champions
16513,5,4,874.59,33,0,Champions
16515,52,5,1627.13,89,1,Loyal Customers
16516,30,1,101.69999999999999,6,2,Potential Loyalists
16517,277,1,162.70000000000002,17,2,Lost / At Risk
16518,61,2,484.32,36,1,Need Attention
16519,25,2,215.07999999999998,13,0,Potential Loyalists
16520,186,3,1046.57,129,1,Loyal Customers
16523,2,21,9418.470000000001,151,3,Champions
16525,2,26,13027.45,75,3,Champions
16526,172,1,290.36,15,2,Lost / At Risk
16527,81,1,228.06,14,2,Lost / At Risk
16528,4,1,244.41,17,0,Potential Loyalists
16529,190,1,455.25,30,2,Lost / At Risk
16531,22,7,1244.59,68,1,Champions
16532,18,3,6748.8,2,0,Champions
16533,19,3,1095.56,112,1,Champions
16535,5,1,593.75,31,0,Potential Loyalists
16536,110,1,548.97,49,1,Lost / At Risk
16539,3,4,1388.81,36,0,Champions
16542,54,1,119.62,5,2,Need Attention
16545,165,1,339.3,3,2,Lost / At Risk
16546,291,2,787.15,25,2,Loyal Customers
16549,10,10,4154.64,445,3,Champions
16550,109,5,2298.97,162,1,Loyal Customers
16551,96,3,922.12,26,1,Loyal Customers
16552,243,2,379.73,17,2,Lost / At Risk
16553,163,12,5719.82,62,1,Loyal Customers
16554,42,3,837.1,51,1,Champions
16555,35,2,285.89,15,0,Potential Loyalists
16556,67,7,3313.79,144,1,Loyal Customers
16557,24,2,281.85,11,0,Potential Loyalists
16558,1,20,8338.49,264,3,Champions
16560,27,2,841.41,52,1,Champions
16561,6,2,511.12,29,0,Potential Loyalists
16563,54,1,1077.74,19,0,Need Attention
16565,364,1,173.7,3,2,Lost / At Risk
16566,15,5,614.66,14,0,Potential Loyalists
16567,194,2,865.6,34,1,Loyal Customers
16569,3,1,124.2,5,0,Potential Loyalists
16570,15,10,3738.4,68,3,Champions
16571,27,3,1421.69,73,1,Champions
16572,127,3,1009.6,40,1,Loyal Customers
16573,85,2,663.61,40,1,Lost / At Risk
16574,71,1,451.44,28,2,Need Attention
16581,183,1,105.84,9,2,Lost / At Risk
16582,113,1,313.62,6,2,Lost / At Risk
16583,374,1,233.45,14,2,Lost / At Risk
16584,80,2,936.08,25,1,Loyal Customers
16586,249,1,463.95,8,2,Lost / At Risk
16587,232,1,225.15,13,2,Lost / At Risk
16589,71,3,459.24,31,1,Need Attention
16591,69,1,213.5,10,2,Need Attention
16592,4,16,4113.68,142,3,Champions
16593,51,3,330.03,24,0,Potential Loyalists
16594,75,1,181.09,53,2,Need Attention
16595,61,1,360.16,83,1,Need Attention
16596,16,2,250.15,12,0,Potential Loyalists
16597,4,1,90.04,7,0,Potential Loyalists
16598,286,1,145.05,10,2,Lost / At Risk
16600,4,6,813.52,50,0,Champions
16601,41,1,244.8,29,0,Potential Loyalists
16602,36,1,528.08,29,0,Potential Loyalists
16603,75,2,482.47,34,1,Need Attention
16607,18,14,3347.71,140,3,Champions
16609,15,7,5493.46,155,3,Champions
16610,219,1,75.66,6,2,Lost / At Risk
16611,186,1,129.49,9,2,Lost / At Risk
16612,33,4,1187.66,48,1,Champions
16613,70,1,618.59,30,2,Need Attention
16614,183,1,506.19,26,2,Lost / At Risk
16616,15,2,500.42,31,0,Potential Loyalists
16617,236,1,151.85,5,2,Lost / At Risk
16618,31,5,2647.59,79,1,Champions
16619,264,1,226.21,14,2,Lost / At Risk
16620,4,2,178.96,9,0,Potential Loyalists
16621,52,4,813.48,22,1,Loyal Customers
16623,246,1,129.45000000000002,5,2,Lost / At Risk
16624,81,2,810.57,44,1,Loyal Customers
16625,275,1,333.08,23,2,Lost / At Risk
16626,1,17,4413.1,86,3,Champions
16627,79,1,322.8,20,2,Lost / At Risk
16628,30,5,2188.05,79,1,Champions
16629,74,2,417.73,58,1,Need Attention
16633,17,6,2883.1,115,3,Champions
16634,223,2,217.9,9,2,Lost / At Risk
16637,32,4,1154.47,66,1,Champions
16638,23,10,1680.72,92,3,Champions
16639,31,3,1257.51,48,1,Champions
16641,106,1,231.1,12,2,Lost / At Risk
16642,5,2,688.33,32,0,Champions
16643,246,1,487.51,27,2,Lost / At Risk
16644,178,2,833.78,62,1,Loyal Customers
16647,170,2,214.06,12,2,Lost / At Risk
16648,43,1,290.66,19,2,Potential Loyalists
16650,72,1,518.42,24,2,Need Attention
16652,59,7,6773.97,74,3,Loyal Customers
16653,16,2,1212.66,67,0,Champions
16654,141,4,601.27,29,1,Lost / At Risk
16655,18,6,3794.52,208,3,Champions
16656,22,15,8625.8,14,3,Champions
16657,10,4,933.62,158,1,Champions
16658,368,1,123.24,8,2,Lost / At Risk
16659,189,1,39.12,2,2,Lost / At Risk
16660,16,4,1267.65,16,0,Champions
16665,362,1,135.4,9,2,Lost / At Risk
16666,19,1,118.98,32,0,Potential Loyalists
16667,68,2,570.13,52,1,Need Attention
16668,15,6,306.72,9,0,Potential Loyalists
16669,24,3,1374.87,141,1,Champions
16670,17,11,4095.9,179,3,Champions
16671,28,3,1692.27,3,0,Champions
16672,2,20,8134.9400000000005,22,3,Champions
16674,55,2,319.61,89,1,Need Attention
16676,34,4,1592.12,75,1,Champions
16678,3,12,3109.99,92,3,Champions
16679,366,1,129.75,3,2,Lost / At Risk
16680,43,1,183.7,10,2,Potential Loyalists
16681,73,6,1770.3400000000001,18,1,Loyal Customers
16682,5,5,1028.0,15,0,Champions
16684,4,28,66653.56,119,3,Champions
16685,61,2,324.24,60,1,Need Attention
16686,47,7,3062.83,406,3,Champions
16688,1,4,1260.8600000000001,52,0,Champions
16689,76,2,422.6,12,2,Need Attention
16690,72,2,225.58,10,2,Need Attention
16692,256,2,1276.0,2,2,Loyal Customers
16693,69,2,482.01,58,1,Need Attention
16696,135,4,657.9,7,2,Lost / At Risk
16697,241,1,112.75,20,2,Lost / At Risk
16698,227,2,1998.0,4,2,Loyal Customers
16700,9,13,5076.55,159,3,Champions
16701,9,13,5398.3,99,3,Champions
16705,1,20,14034.99,133,3,Champions
16706,37,3,531.35,108,1,Potential Loyalists
16708,46,1,656.63,27,0,Potential Loyalists
16709,85,5,3029.87,64,1,Loyal Customers
16710,19,10,2483.04,268,3,Champions
16711,3,5,1651.03,18,0,Champions
16712,9,11,3645.43,259,3,Champions
16713,19,15,6923.13,338,3,Champions
16714,219,3,1161.53,77,1,Loyal Customers
16715,78,1,301.71999999999997,19,2,Lost / At Risk
16716,267,2,901.2,1,2,Loyal Customers
16717,24,6,3858.38,176,3,Champions
16718,369,1,623.75,41,2,Lost / At Risk
16719,15,7,1790.42,107,3,Champions
16720,26,1,155.24,25,0,Potential Loyalists
16721,262,1,292.47,37,2,Lost / At Risk
16722,17,13,4730.81,96,3,Champions
16723,91,2,589.15,37,1,Lost / At Risk
16725,302,7,781.02,110,1,Loyal Customers
16726,26,5,1382.02,121,1,Champions
16727,364,1,272.82,41,2,Lost / At Risk
16728,46,4,1054.67,218,1,Champions
16729,38,21,7239.92,234,3,Champions
16730,52,3,743.11,75,1,Loyal Customers
16732,32,1,603.75,28,0,Potential Loyalists
16734,52,3,650.51,44,1,Need Attention
16735,79,5,2300.56,88,1,Loyal Customers
16737,53,1,417.6,1,2,Need Attention
16738,298,1,3.75,1,2,Lost / At Risk
16739,177,1,323.0,13,2,Lost / At Risk
16742,47,1,464.9,1,2,Potential Loyalists
16743,29,7,2238.09,89,3,Champions
16744,11,7,1304.76,198,3,Champions
16745,87,17,7194.3,148,3,Loyal Customers
16746,5,18,6697.66,234,3,Champions
16747,38,2,836.0600000000001,34,1,Champions
16748,18,5,1515.9,42,1,Champions
16750,45,5,623.93,74,1,Potential Loyalists
16751,31,1,1764.72,24,0,Potential Loyalists
16752,373,1,207.5,9,2,Lost / At Risk
16753,58,1,223.92000000000002,34,2,Need Attention
16754,372,1,2002.4,2,2,Lost / At Risk
16755,114,3,1496.83,133,1,Loyal Customers
16756,215,1,239.4,13,2,Lost / At Risk
16757,319,1,106.83000000000001,7,2,Lost / At Risk
16758,65,1,369.34000000000003,22,2,Need Attention
16759,8,3,789.79,40,0,Champions
16761,97,1,316.62,13,2,Lost / At Risk
16762,20,3,1501.38,51,1,Champions
16763,199,1,611.8499999999999,23,2,Lost / At Risk
16764,4,13,2799.25,209,3,Champions
16765,294,1,34.0,1,2,Lost / At Risk
16766,273,2,1145.6,17,2,Loyal Customers
16767,31,11,5580.6,148,3,Champions
16768,48,3,478.09000000000003,47,1,Potential Loyalists
16769,260,1,380.39,33,2,Lost / At Risk
16770,58,5,770.1,116,1,Loyal Customers
16771,33,5,2246.81,200,1,Champions
16773,57,1,171.59,23,2,Need Attention
16774,68,4,661.52,36,1,Need Attention
16775,10,11,1695.66,84,3,Champions
16776,60,1,388.28,61,0,Need Attention
16777,80,2,226.35,45,2,Lost / At Risk
16778,74,2,245.94,16,2,Need Attention
16779,2,22,10629.72,161,3,Champions
16780,100,2,425.19,51,1,Lost / At Risk
16781,372,1,311.25,17,2,Lost / At Risk
16782,10,13,2279.9,103,3,Champions
16784,20,1,107.6,3,2,Potential Loyalists
16788,123,2,597.48,138,1,Lost / At Risk
16789,8,1,80.80000000000001,5,0,Potential Loyalists
16790,4,6,1545.6200000000001,88,3,Champions
16791,29,7,1721.78,218,3,Champions
16792,282,2,110.38,11,2,Lost / At Risk
16793,57,1,243.84,16,2,Need Attention
16794,1,10,1222.71,142,3,Champions
16795,365,1,414.88,64,2,Lost / At Risk
16796,89,1,305.62,18,2,Lost / At Risk
16800,11,1,1201.49,148,0,Potential Loyalists
16801,163,4,1619.73,72,1,Loyal Customers
16803,65,1,332.3,24,2,Need Attention
16804,23,3,536.99,59,0,Potential Loyalists
16805,174,2,460.59000000000003,94,1,Lost / At Risk
16806,103,4,801.49,68,1,Loyal Customers
16807,143,3,1121.59,57,1,Loyal Customers
16808,99,2,288.42,21,2,Lost / At Risk
16809,23,5,914.69,79,1,Champions
16810,192,1,309.54,15,2,Lost / At Risk
16811,5,2,547.07,26,0,Potential Loyalists
16812,361,1,479.35,15,2,Lost / At Risk
16813,8,10,1692.98,248,3,Champions
16814,14,21,6509.1,122,3,Champions
16816,103,4,417.06,28,1,Lost / At Risk
16817,3,9,1604.75,73,3,Champions
16818,11,11,3349.57,172,3,Champions
16820,96,1,497.61,26,2,Lost / At Risk
16823,227,1,358.38,34,2,Lost / At Risk
16824,16,2,460.64,23,0,Potential Loyalists
16825,39,2,775.18,27,0,Champions
16826,51,1,341.7,22,2,Potential Loyalists
16828,93,2,128.5,8,2,Lost / At Risk
16829,157,1,197.22,11,2,Lost / At Risk
16830,39,1,325.91,23,0,Potential Loyalists
16832,184,3,199.15,11,2,Lost / At Risk
16833,1,4,1106.53,46,0,Champions
16834,228,1,413.46,24,2,Lost / At Risk
16835,128,2,180.85,10,2,Lost / At Risk
16836,40,2,251.87,11,2,Potential Loyalists
16837,31,11,3170.98,123,3,Champions
16838,197,2,588.85,24,2,Lost / At Risk
16839,9,34,16594.35,114,3,Champions
16841,37,6,1869.82,101,1,Champions
16842,101,3,1264.19,45,1,Loyal Customers
16843,43,16,10196.57,226,3,Champions
16846,50,1,214.32,11,2,Potential Loyalists
16847,43,1,193.44,12,2,Potential Loyalists
16848,53,1,281.42,14,2,Need Attention
16849,187,1,124.57,8,2,Lost / At Risk
16850,334,1,332.41,19,2,Lost / At Risk
16851,4,3,342.45,17,0,Potential Loyalists
16852,10,2,144.91,9,0,Potential Loyalists
16855,24,2,328.40000000000003,19,0,Potential Loyalists
16856,15,1,35.400000000000006,2,2,Potential Loyalists
16858,369,1,375.69000000000005,9,2,Lost / At Risk
16859,145,2,747.81,50,1,Loyal Customers
16861,60,2,173.76,6,2,Need Attention
16863,31,2,502.8,25,0,Potential Loyalists
16866,141,3,207.74,10,2,Lost / At Risk
16869,23,4,825.4200000000001,113,1,Champions
16871,22,6,2812.34,131,3,Champions
16872,77,3,680.02,5,2,Loyal Customers
16873,5,6,7123.62,179,3,Champions
16875,67,5,2095.53,93,1,Loyal Customers
16877,12,6,853.72,111,3,Champions
16878,84,1,13.3,3,2,Lost / At Risk
16880,31,7,1519.08,121,3,Champions
16881,67,1,432.0,1,2,Need Attention
16882,67,3,705.12,39,1,Loyal Customers
16883,187,2,276.73,33,2,Lost / At Risk
16884,38,2,429.84,26,0,Potential Loyalists
16885,15,3,471.51,82,0,Potential Loyalists
16887,35,1,194.88,35,0,Potential Loyalists
16889,195,3,1578.67,112,1,Loyal Customers
16891,2,5,809.7,166,3,Champions
16892,1,5,525.54,87,0,Potential Loyalists
16893,367,1,145.93,44,2,Lost / At Risk
16895,65,1,219.14,57,2,Need Attention
16897,299,2,289.78,37,2,Lost / At Risk
16898,26,3,508.81,150,1,Potential Loyalists
16899,8,6,1281.56,80,3,Champions
16900,17,3,887.11,78,1,Champions
16902,116,1,1706.88,43,1,Lost / At Risk
16903,29,1,373.24,50,0,Potential Loyalists
16904,4,16,3754.27,387,3,Champions
16905,5,7,3102.43,117,3,Champions
16906,82,4,579.77,74,1,Lost / At Risk
16907,29,5,981.65,89,1,Champions
16909,72,1,379.14,18,2,Need Attention
16910,4,8,1510.06,318,3,Champions
16912,29,11,2575.38,88,3,Champions
16913,290,1,113.44,8,2,Lost / At Risk
16914,36,1,208.46,25,0,Potential Loyalists
16915,9,6,621.6800000000001,46,0,Potential Loyalists
16916,24,2,576.26,129,1,Potential Loyalists
16917,277,1,391.52,9,2,Lost / At Risk
16918,50,6,1068.82,97,1,Champions
16919,156,11,2596.45,141,1,Loyal Customers
16921,61,1,169.79,50,2,Need Attention
16923,12,19,7247.61,313,3,Champions
16924,21,3,846.75,69,1,Champions
16926,371,1,230.25,14,2,Lost / At Risk
16927,116,3,543.05,5,2,Lost / At Risk
16928,80,17,2847.6,69,3,Loyal Customers
16929,4,7,1295.39,51,3,Champions
16930,26,3,380.55,47,0,Potential Loyalists
16931,5,21,4604.22,448,3,Champions
16932,53,1,161.94,44,2,Need Attention
16933,1,2,563.23,42,0,Potential Loyalists
16934,55,2,950.9300000000001,59,1,Loyal Customers
16936,26,1,262.68,56,0,Potential Loyalists
16938,9,4,2736.38,212,3,Champions
16940,52,3,3049.88,226,1,Loyal Customers
16942,13,9,1920.59,159,3,Champions
16943,212,3,816.73,23,1,Loyal Customers
16945,22,19,4345.5,137,3,Champions
16947,236,1,406.48,21,2,Lost / At Risk
16948,139,3,435.02,15,2,Lost / At Risk
16949,4,6,1286.27,57,3,Champions
16950,57,3,1178.56,39,1,Loyal Customers
16951,135,3,1277.75,73,1,Loyal Customers
16952,109,2,167.61,16,2,Lost / At Risk
16953,30,1,20.8,1,2,Potential Loyalists
16954,1,9,2085.08,40,3,Champions
16955,185,4,518.67,18,2,Lost / At Risk
16956,18,1,308.74,16,0,Potential Loyalists
16957,239,2,416.64,15,2,Lost / At Risk
16959,87,1,117.35000000000001,7,2,Lost / At Risk
16960,39,3,507.05,92,1,Potential Loyalists
16961,116,1,234.17000000000002,14,2,Lost / At Risk
16963,187,1,110.55000000000001,7,2,Lost / At Risk
16965,227,1,201.19,26,2,Lost / At Risk
16966,8,7,2154.97,8,0,Champions
16967,189,1,319.02,21,2,Lost / At Risk
16968,4,2,439.43,31,0,Potential Loyalists
16969,39,3,650.41,42,1,Potential Loyalists
16971,38,1,357.21,40,0,Potential Loyalists
16976,267,1,251.51999999999998,2,2,Lost / At Risk
16978,78,1,344.33,39,2,Lost / At Risk
16979,4,6,1852.0,64,3,Champions
16980,255,2,1078.96,71,1,Loyal Customers
16982,61,1,384.06,22,2,Need Attention
16983,13,7,1931.25,112,3,Champions
16984,88,2,4481.35,354,1,Loyal Customers
16985,17,10,5464.12,62,3,Champions
16986,30,2,1873.2,3,0,Champions
16987,3,7,1625.05,74,3,Champions
16988,5,1,126.12,7,0,Potential Loyalists
16989,7,6,1133.25,7,0,Champions
16990,219,1,179.0,1,2,Lost / At Risk
16992,11,5,1614.31,84,3,Champions
16996,30,6,1456.96,13,1,Champions
16997,288,3,702.0,7,2,Loyal Customers
16998,150,4,295.0,1,2,Lost / At Risk
16999,23,2,484.82,21,0,Potential Loyalists
17001,1,11,3989.57,75,3,Champions
17002,86,3,1493.73,41,1,Loyal Customers
17004,46,2,1412.94,38,1,Champions
17006,5,4,781.78,37,0,Champions
17007,51,6,889.9300000000001,50,1,Champions
17010,18,1,195.36,11,0,Potential Loyalists
17011,30,1,270.9,15,0,Potential Loyalists
17014,8,3,586.33,63,0,Potential Loyalists
17015,29,3,1842.56,182,1,Champions
17017,3,20,8694.26,88,3,Champions
17018,41,2,920.1,15,0,Champions
17019,11,4,1272.61,166,3,Champions
17022,31,1,71.0,7,2,Potential Loyalists
17024,45,3,95.85,2,2,Potential Loyalists
17025,61,3,357.77,8,2,Need Attention
17026,185,2,154.83,4,2,Lost / At Risk
17027,79,6,890.29,110,1,Loyal Customers
17029,111,2,716.0,1,2,Loyal Customers
17030,64,1,146.87,11,2,Need Attention
17031,12,2,380.35,19,0,Potential Loyalists
17033,86,3,1030.14,24,1,Loyal Customers
17034,16,3,745.52,28,0,Champions
17035,246,2,433.53000000000003,27,2,Lost / At Risk
17037,88,1,1267.32,75,1,Lost / At Risk
17038,30,1,112.4,22,0,Potential Loyalists
17040,138,1,449.73,15,2,Lost / At Risk
17041,27,3,1081.57,59,1,Champions
17042,3,5,1044.38,74,3,Champions
17043,32,4,1735.18,100,1,Champions
17044,25,1,948.48,6,0,Potential Loyalists
17045,113,3,339.44,20,2,Lost / At Risk
17046,157,1,642.02,22,2,Lost / At Risk
17047,85,3,1100.9,59,1,Loyal Customers
17048,118,3,925.35,41,1,Loyal Customers
17049,3,9,5659.9800000000005,201,3,Champions
17050,96,6,3228.84,169,1,Loyal Customers
17051,194,1,247.14,40,2,Lost / At Risk
17052,28,1,413.75,72,0,Potential Loyalists
17053,131,1,498.48,13,2,Lost / At Risk
17054,28,5,1356.33,64,1,Champions
17058,82,3,1179.89,51,1,Loyal Customers
17059,30,5,3095.04,292,3,Champions
17060,266,1,234.24,5,2,Lost / At Risk
17061,74,11,5232.2300000000005,57,3,Loyal Customers
17062,314,4,538.37,52,1,Lost / At Risk
17063,21,7,1461.14,66,3,Champions
17064,59,3,859.35,53,1,Loyal Customers
17068,12,21,4552.14,116,3,Champions
17069,28,9,2709.7000000000003,111,3,Champions
17070,114,1,312.14,62,2,Lost / At Risk
17071,28,9,2429.03,102,3,Champions
17073,18,4,1446.09,142,1,Champions
17075,18,4,834.12,62,1,Champions
17076,36,3,841.0799999999999,17,0,Champions
17078,36,2,378.2,28,0,Potential Loyalists
17079,78,1,118.80000000000001,2,2,Lost / At Risk
17080,22,2,287.62,8,0,Potential Loyalists
17081,25,2,290.16,55,0,Potential Loyalists
17082,33,2,2003.8500000000001,75,1,Champions
17083,109,3,1405.78,24,1,Loyal Customers
17084,35,2,2949.75,146,1,Champions
17085,123,5,1566.65,115,1,Loyal Customers
17086,7,6,2050.08,76,3,Champions
17088,28,4,1991.01,96,1,Champions
17090,4,7,2043.95,45,3,Champions
17091,3,9,3827.76,119,3,Champions
17092,50,4,1777.78,99,1,Champions
17094,322,1,302.0,14,2,Lost / At Risk
17095,23,3,1324.16,69,1,Champions
17096,15,4,1022.13,46,0,Champions
17097,2,8,954.42,153,3,Champions
17100,18,2,971.74,65,0,Champions
17101,10,4,1621.73,28,0,Champions
17102,262,1,25.5,1,2,Lost / At Risk
17105,159,2,665.78,80,1,Lost / At Risk
17107,33,6,10815.43,269,3,Champions
17109,29,6,885.04,107,1,Champions
17110,165,1,163.29999999999998,12,2,Lost / At Risk
17111,47,1,248.61,29,2,Potential Loyalists
17114,6,8,808.62,85,3,Champions
17115,8,3,837.5,33,0,Champions
17117,288,1,116.2,9,2,Lost / At Risk
17118,318,1,157.02,10,2,Lost / At Risk
17119,3,2,606.91,35,0,Potential Loyalists
17120,233,1,307.46,18,2,Lost / At Risk
17122,119,1,138.32,7,2,Lost / At Risk
17123,162,1,345.3,9,2,Lost / At Risk
17124,185,1,298.89,31,2,Lost / At Risk
17125,50,1,259.35,34,0,Potential Loyalists
17126,152,5,1004.75,187,1,Loyal Customers
17128,335,1,157.09,14,2,Lost / At Risk
17131,5,5,2463.17,78,3,Champions
17133,16,7,4892.240000000001,13,3,Champions
17134,107,2,425.0,21,2,Lost / At Risk
17135,16,7,1139.73,34,1,Champions
17138,276,1,380.5,24,2,Lost / At Risk
17139,16,12,10668.47,309,3,Champions
17140,247,1,465.32,16,2,Lost / At Risk
17142,239,1,579.0,15,2,Lost / At Risk
17144,1,2,984.57,42,0,Champions
17146,106,3,749.78,33,1,Loyal Customers
17147,23,4,1714.59,68,1,Champions
17148,52,1,124.88,9,2,Need Attention
17152,195,3,1689.5,9,2,Loyal Customers
17153,24,1,213.78,14,0,Potential Loyalists
17154,75,1,329.34,23,2,Need Attention
17155,18,2,251.7,19,0,Potential Loyalists
17157,8,2,319.0,11,0,Potential Loyalists
17158,32,3,1266.97,53,1,Champions
17159,22,3,1538.88,96,1,Champions
17160,31,6,3518.03,111,3,Champions
17162,29,10,1715.46,81,3,Champions
17163,22,2,293.1,3,0,Potential Loyalists
17164,33,7,2467.35,92,3,Champions
17165,284,1,158.68,10,2,Lost / At Risk
17166,39,2,206.34,11,2,Potential Loyalists
17169,58,2,835.78,51,1,Loyal Customers
17171,289,1,224.91,16,2,Lost / At Risk
17172,79,1,317.76,15,2,Lost / At Risk
17173,5,8,3766.6,36,3,Champions
17174,218,1,59.9,4,2,Lost / At Risk
17175,44,4,1443.69,42,1,Champions
17176,202,1,306.13,15,2,Lost / At Risk
17179,178,3,711.79,56,1,Loyal Customers
17180,56,4,796.03,91,1,Loyal Customers
17181,57,2,239.92000000000002,23,2,Need Attention
17183,8,6,3347.31,42,3,Champions
17186,47,2,144.0,1,2,Potential Loyalists
17187,227,1,203.95,10,2,Lost / At Risk
17188,11,7,2474.23,71,3,Champions
17189,106,2,384.4,52,1,Lost / At Risk
17190,59,2,444.74,19,2,Need Attention
17191,28,7,2095.13,163,3,Champions
17193,36,7,1699.3,17,1,Champions
17194,274,2,262.62,26,2,Lost / At Risk
17197,30,1,1013.01,29,0,Potential Loyalists
17198,24,3,692.22,89,1,Champions
17201,54,1,342.63,38,0,Need Attention
17203,36,6,3563.85,116,3,Champions
17204,175,4,1564.56,44,1,Loyal Customers
17205,54,1,384.08,13,2,Need Attention
17206,53,1,204.24,7,2,Need Attention
17211,27,8,2317.2200000000003,150,3,Champions
17212,253,1,226.85,4,2,Lost / At Risk
17213,40,7,2781.23,85,3,Champions
17214,60,6,1069.1200000000001,79,1,Loyal Customers
17217,234,1,113.5,9,2,Lost / At Risk
17218,4,10,1960.72,146,3,Champions
17219,32,1,114.23,24,0,Potential Loyalists
17220,24,14,3198.25,303,3,Champions
17221,7,2,335.13,59,0,Potential Loyalists
17222,65,1,354.15,27,2,Need Attention
17223,310,2,426.79,43,2,Lost / At Risk
17226,309,1,393.49,21,2,Lost / At Risk
17227,19,6,939.32,28,1,Champions
17228,16,8,1906.09,140,3,Champions
17229,96,2,318.76,39,2,Lost / At Risk
17230,264,8,3638.41,51,1,Loyal Customers
17231,12,10,3174.32,292,3,Champions
17232,3,2,421.52,30,0,Potential Loyalists
17233,35,1,190.88,25,0,Potential Loyalists
17234,183,1,149.89,14,2,Lost / At Risk
17235,25,2,550.0600000000001,24,0,Potential Loyalists
17236,13,6,916.13,88,3,Champions
17237,11,2,314.69,18,0,Potential Loyalists
17238,3,17,3744.65,297,3,Champions
17239,313,1,382.5,15,2,Lost / At Risk
17242,108,2,1135.04,30,1,Loyal Customers
17243,1,26,8676.85,180,3,Champions
17244,53,1,954.9,31,1,Need Attention
17245,205,1,171.45000000000002,9,2,Lost / At Risk
17247,15,1,282.19,53,0,Potential Loyalists
17248,120,1,318.65,68,2,Lost / At Risk
17250,4,2,384.52,55,0,Potential Loyalists
17251,363,1,283.28000000000003,37,2,Lost / At Risk
17252,117,2,353.86,86,1,Lost / At Risk
17253,18,1,178.26,18,0,Potential Loyalists
17254,5,2,272.44,100,0,Potential Loyalists
17255,41,2,298.41,69,0,Potential Loyalists
17256,107,2,240.0,12,2,Lost / At Risk
17259,148,2,603.37,104,1,Lost / At Risk
17262,52,5,1253.3600000000001,9,1,Loyal Customers
17263,208,1,63.440000000000005,23,2,Lost / At Risk
17265,139,2,562.9,106,1,Lost / At Risk
17266,2,3,310.64,60,0,Potential Loyalists
17267,127,2,317.62,37,2,Lost / At Risk
17268,108,4,763.64,3,2,Loyal Customers
17272,42,4,2148.63,70,1,Champions
17274,35,1,111.98,24,2,Potential Loyalists
17277,228,2,1065.3500000000001,67,1,Loyal Customers
17278,241,1,246.04000000000002,15,2,Lost / At Risk
17279,58,1,187.82999999999998,8,2,Need Attention
17282,130,3,1703.41,79,1,Loyal Customers
17284,60,6,1652.58,229,1,Loyal Customers
17286,22,1,153.92,44,0,Potential Loyalists
17287,26,7,1064.11,88,1,Champions
17288,9,7,1419.73,118,3,Champions
17289,32,3,944.41,86,1,Champions
17290,4,2,525.24,92,0,Potential Loyalists
17291,308,1,550.8000000000001,1,2,Lost / At Risk
17293,8,9,1875.11,93,3,Champions
17295,29,3,556.95,53,1,Potential Loyalists
17297,17,1,131.78,49,0,Potential Loyalists
17298,101,2,498.42,30,1,Lost / At Risk
17299,12,4,669.11,50,0,Potential Loyalists
17301,21,1,197.63,59,0,Potential Loyalists
17302,15,5,1135.63,68,1,Champions
17303,361,1,250.04,53,2,Lost / At Risk
17306,11,19,8631.31,13,3,Champions
17309,95,1,82.75,11,2,Lost / At Risk
17311,78,2,1384.85,55,1,Loyal Customers
17312,139,3,644.3,11,2,Lost / At Risk
17313,31,1,2328.84,24,0,Potential Loyalists
17314,25,8,2527.92,120,3,Champions
17315,2,38,6292.26,256,3,Champions
17317,46,3,2600.34,8,1,Champions
17320,100,3,1200.6200000000001,57,1,Loyal Customers
17321,8,2,700.86,94,0,Champions
17323,15,7,921.0699999999999,125,3,Champions
17324,18,4,990.23,43,1,Champions
17325,280,1,96.8,6,2,Lost / At Risk
17329,14,2,523.11,29,0,Potential Loyalists
17330,23,2,363.9,5,0,Potential Loyalists
17331,124,1,175.2,1,2,Lost / At Risk
17333,86,1,494.25,28,2,Lost / At Risk
17334,302,2,307.02000000000004,11,2,Lost / At Risk
17337,151,4,2027.8700000000001,421,1,Loyal Customers
17338,17,8,6643.93,389,3,Champions
17339,94,2,243.36,9,2,Lost / At Risk
17340,30,11,12353.29,229,3,Champions
17341,157,3,781.36,147,1,Loyal Customers
17343,355,1,193.64,17,2,Lost / At Risk
17344,46,1,160.57,31,2,Potential Loyalists
17345,15,4,537.74,70,0,Potential Loyalists
17346,4,15,2676.56,299,3,Champions
17347,86,1,228.96,1,2,Lost / At Risk
17348,15,5,1159.52,180,3,Champions
17349,179,1,110.75,8,2,Lost / At Risk
17350,8,4,1286.07,66,0,Champions
17351,36,3,587.15,22,0,Potential Loyalists
17353,129,2,1740.0,5,2,Loyal Customers
17354,51,1,1393.06,15,0,Potential Loyalists
17356,312,1,178.22,19,2,Lost / At Risk
17357,24,2,388.14,41,0,Potential Loyalists
17358,303,2,365.85,55,2,Lost / At Risk
17359,11,1,127.86,13,0,Potential Loyalists
17360,17,3,585.79,113,1,Potential Loyalists
17361,49,3,488.2,26,0,Potential Loyalists
17362,239,2,312.23,30,2,Lost / At Risk
17364,1,11,4481.18,288,3,Champions
17365,13,8,4801.56,278,3,Champions
17367,238,1,168.4,33,2,Lost / At Risk
17368,23,8,1912.67,93,3,Champions
17370,73,4,446.18,31,1,Need Attention
